Membership No  Date Joined  Active  
    33997      2018-4-13    yes   
    85756      2016-4-8     yes   
    13628      2017-6-20    yes   
    90750      2017-10-9    yes   
    98735      2016-5-3     yes   
    67300      2016-12-21   yes   
    66167      2017-9-24    yes   
    17964      2017-2-22    yes   
    25456      2015-7-8     yes   
    52209      2015-1-13    yes   
    72688      2019-4-6     yes   
    59109      2016-10-10   yes   
    82483      2015-5-17    yes   
    67831      2016-9-9     yes   
    51614      2018-10-4    yes   
    74407      2020-8-3     yes   
    20068      2020-9-15    yes   
    40202      2017-7-13    yes   
    97923      2016-2-17    yes   
    52712      2019-10-3    yes   
    60706      2018-6-15    yes   
    27606      2018-4-4     yes   
    60633      2017-1-24    yes   
    39524      2020-2-3     yes   
    95967      2019-10-24   yes   
    58686      2019-5-18    yes   
    41986      2018-12-14   yes   
    87472      2018-3-14    yes   
    92450      2017-4-4     yes   
    87458      2017-3-24    yes   
    93190      2019-7-7     yes   
    85930      2015-7-24    yes   
    52727      2019-1-10    yes   
    49112      2018-2-1     yes   
    78705      2016-10-4    yes   
    26393      2018-1-4     yes   
    68775      2017-12-17   yes   
    12062      2019-2-15    yes   
    83416      2015-11-11   yes   
    27042      2015-6-8     yes   
    51973      2015-12-10   yes   
    83658      2018-1-14    yes   
    32435      2018-6-19    yes   
    74231      2017-5-13    yes   
    16029      2019-1-8     yes   
    85534      2019-8-17    yes   
    91792      2019-6-11    yes   
    85067      2020-10-11   yes   
    19543      2018-1-19    yes   
    16311      2015-4-19    yes   
    26688      2019-9-19    yes   
    95860      2017-4-25    yes   
    24303      2017-2-12    yes   
    10894      2019-9-10    yes   
    30859      2017-6-3     yes   
    43341      2017-5-17    yes   
    93264      2020-4-21    yes   
    12851      2020-1-17    yes   
    91298      2020-2-5     yes   
    37831      2020-6-11    yes   
    93846      2019-7-14    yes   
    94500      2015-8-17    yes   
    53459      2017-6-15    yes   
    88884      2018-8-16    yes   
    14542      2020-7-7     yes   
    48094      2016-7-3     yes   
    36236      2020-6-1     yes   
    84252      2020-7-9     yes   
    97984      2020-1-12    yes   
    42522      2015-4-12    yes   
    15284      2018-2-2     yes   
    96193      2016-5-5     yes   
    70064      2016-10-18   yes   
    21974      2016-10-20   yes   
    85932      2017-5-18    yes   
    38484      2020-11-24   yes   
    16709      2020-7-8     yes   
    30879      2016-6-22    yes   
    86024      2016-4-21    yes   
    85672      2019-6-2     yes   
    49516      2019-1-6     yes   
    83402      2019-5-13    yes   
    14701      2019-9-19    yes   
    14934      2016-3-6     yes   
    65236      2017-2-1     yes   
    53382      2020-2-24    yes   
    40172      2019-12-7    yes   
    75599      2015-10-12   yes   
    50564      2019-10-3    yes   
    90313      2018-12-18   yes   
    64072      2016-9-2     yes   
    45587      2018-8-13    yes   
    24196      2017-1-8     yes   
    34638      2019-6-3     yes   
    25746      2017-6-21    yes   
    19398      2020-9-24    yes   
    59402      2017-8-23    yes   
    81510      2020-1-5     yes   
    31170      2018-9-12    yes   
    61096      2018-8-19    yes   
    50520      2016-7-23    yes   
    85894      2015-5-6     yes   
    20790      2018-11-14   yes   
    94111      2015-4-10    yes   
    33306      2016-2-5     yes   
    70088      2019-11-7    yes   
    89612      2016-7-21    yes   
    39840      2019-9-20    yes   
    73215      2016-5-5     yes   
    95807      2019-3-6     yes   
    94969      2017-9-21    yes   
    24165      2015-7-16    yes   
    74971      2019-4-7     yes   
    36759      2020-8-5     yes   
    13205      2019-6-13    yes   
    62341      2018-3-9     yes   
    91690      2017-12-19   yes   
    60884      2015-6-24    yes   
    54882      2018-10-7    yes   
    10983      2016-9-24    yes   
    17087      2016-12-9    yes   
    84221      2017-4-3     yes   
    44000      2017-5-2     yes   
    44888      2017-9-8     yes   
    77921      2018-1-4     yes   
    85318      2019-8-19    yes   
    57700      2019-4-1     yes   
    79208      2018-8-22    yes   
    57781      2015-5-5     yes   
    84791      2017-12-18   yes   
    19658      2020-12-15   yes   
    87271      2017-6-15    yes   
    51254      2020-7-19    yes   
    45495      2017-9-23    yes   
    59819      2018-12-13   yes   
    71549      2017-8-11    yes   
    80757      2018-2-12    yes   
    83501      2016-4-1     yes   
    39219      2018-8-22    yes   
    42412      2018-6-23    yes   
    14537      2017-4-24    yes   
    22118      2020-4-4     yes   
    12238      2019-4-9     yes   
    92076      2017-3-25    yes   
    41265      2019-10-17   yes   
    64824      2016-2-19    yes   
    27769      2020-11-1    yes   
    49593      2017-8-18    yes   
    51444      2020-3-10    yes   
    72352      2017-8-16    yes   
    96955      2019-4-20    yes   
    52398      2018-11-16   yes   
    40044      2017-6-22    yes   
    16986      2015-12-1    yes   
    56358      2017-7-21    yes   
    45566      2016-5-25    yes   
    61571      2017-1-19    yes   
    78612      2016-10-15   yes   
    80021      2017-5-6     yes   
    27757      2016-8-6     yes   
    76018      2019-11-22   yes   
    53120      2015-10-12   yes   
    83195      2018-10-3    yes   
    26079      2018-5-6     yes   
    30642      2018-3-11    yes   
    18127      2016-4-7     yes   
    69679      2017-10-8    yes   
    98743      2016-9-3     yes   
    26537      2020-11-1    yes   
    19438      2017-1-6     yes   
    92606      2018-7-17    yes   
    85757      2019-1-20    yes   
    67312      2016-7-9     yes   
    64538      2016-11-5    yes   
    30947      2015-3-2     yes   
    30691      2018-1-6     yes   
    88897      2019-6-21    yes   
    54249      2016-5-25    yes   
    66920      2017-12-13   yes   
    82804      2015-5-9     yes   
    75860      2018-4-12    yes   
    39279      2020-12-8    yes   
    87675      2018-3-12    yes   
    12518      2020-2-6     yes   
    55395      2018-3-7     yes   
    39891      2017-1-7     yes   
    70010      2015-8-8     yes   
    97513      2017-8-16    yes   
    44492      2017-5-11    yes   
    72730      2015-12-14   yes   
    57101      2017-11-16   yes   
    86998      2018-10-4    yes   
    50692      2015-4-11    yes   
    33912      2018-3-5     yes   
    67509      2017-9-23    yes   
    77080      2016-8-12    yes   
    45004      2016-5-12    yes   
    63081      2020-8-6     yes   
    39339      2017-12-8    yes   
    45089      2016-6-16    yes   
    76827      2016-2-13    yes   
    50741      2019-3-14    yes   
    42505      2015-4-13    yes   
    21218      2018-2-7     yes   
    33925      2016-6-3     yes   
    34424      2018-6-19    yes   
    57060      2017-2-11    yes   
    77881      2019-2-20    yes   
    75615      2016-5-1     yes   
    53265      2018-6-17    yes   
    33974      2017-7-12    yes   
    84727      2016-10-1    yes   
    23584      2018-7-4     yes   
    30174      2015-11-9    yes   
    97825      2016-4-12    yes   
    16166      2016-7-3     yes   
    86697      2016-10-4    yes   
    70971      2019-4-13    yes   
    68392      2019-11-1    yes   
    42286      2017-1-18    yes   
    86929      2020-6-12    yes   
    12390      2020-12-7    yes   
    91030      2016-7-4     yes   
    95298      2017-11-9    yes   
    64614      2018-4-5     yes   
    33285      2018-3-20    yes   
    48326      2020-9-17    yes   
    61545      2017-9-14    yes   
    29438      2015-4-17    yes   
    35760      2019-6-5     yes   
    78276      2018-12-13   yes   
    38851      2017-7-25    yes   
    52290      2019-3-25    yes   
    57980      2019-10-9    yes   
    91716      2020-2-21    yes   
    59035      2018-9-21    yes   
    34165      2019-10-16   yes   
    72596      2016-11-25   yes   
    19957      2018-12-18   yes   
    18490      2019-7-23    yes   
    27992      2019-9-4     yes   
    70467      2020-11-7    yes   
    46460      2018-5-21    yes   
    18103      2018-2-1     yes   
    56426      2019-5-7     yes   
    77765      2015-9-6     yes   
    13065      2015-7-19    yes   
    82804      2015-12-4    yes   
    37270      2017-9-2     yes   
    25204      2018-6-8     yes   
    74125      2017-7-7     yes   
    66504      2019-8-24    yes   
    88359      2020-10-2    yes   
    23367      2017-1-25    yes   
    50022      2019-6-19    yes   
    35215      2017-10-3    yes   
    29586      2018-5-6     yes   
    16985      2016-2-19    yes   
    72649      2017-12-19   yes   
    34684      2017-4-5     yes   
    36045      2015-6-17    yes   
    43232      2019-4-9     yes   
    16415      2019-9-6     yes   
    77863      2019-12-24   yes   
    10208      2020-7-8     yes   
    54909      2017-11-14   yes   
    44751      2019-8-12    yes   
    66600      2017-8-7     yes   
    87252      2019-11-19   yes   
    41570      2019-11-8    yes   
    29273      2019-3-10    yes   
    41494      2018-3-2     yes   
    80369      2016-3-20    yes   
    14449      2020-1-8     yes   
    72927      2017-1-21    yes   
    32359      2017-6-1     yes   
    79253      2015-8-15    yes   
    53595      2019-1-9     yes   
    12210      2019-12-20   yes   
    91099      2020-2-17    yes   
    28824      2015-12-5    yes   
    85502      2020-2-5     yes   
    12740      2018-6-9     yes   
    95478      2015-10-16   yes   
    47966      2016-9-12    yes   
    40631      2017-4-15    yes   
    65840      2016-3-12    yes   
    76945      2017-9-25    yes   
    28789      2016-7-20    yes   
    38888      2015-1-18    yes   
    33135      2019-2-6     yes   
    34378      2020-5-14    yes   
    37318      2020-1-2     yes   
    34420      2016-12-11   yes   
    90075      2018-8-19    yes   
    63605      2016-10-17   yes   
    28562      2015-10-24   yes   
    75383      2018-2-25    yes   
    11271      2017-12-9    yes   
    20185      2020-6-13    yes   
    18926      2018-12-12   yes   
    57806      2017-5-2     yes   
    89587      2018-11-2    yes   
    37939      2017-7-3     yes   
    91267      2020-9-7     yes   
    11424      2015-2-6     yes   
    63806      2015-4-19    yes   
    28352      2020-5-24    yes   
    98149      2015-12-25   yes   
    69350      2017-6-7     yes   
    68356      2018-11-5    yes   
    92361      2019-3-8     yes   
    22055      2018-7-22    yes   
    10165      2017-2-18    yes   
    80949      2019-7-4     yes   
    43822      2017-6-18    yes   
    23595      2015-5-2     yes   
    84690      2020-6-25    yes   
    72019      2016-3-24    yes   
    42001      2019-5-16    yes   
    28822      2016-4-11    yes   
    30036      2017-2-3     yes   
    53398      2016-6-23    yes   
    54059      2017-9-20    yes   
    45163      2020-2-23    yes   
    79313      2020-2-4     yes   
    44336      2017-10-17   yes   
    80816      2016-3-18    yes   
    86167      2015-7-7     yes   
    90922      2020-1-2     yes   
    46651      2016-11-8    yes   
    60137      2017-5-24    yes   
    10423      2018-1-8     yes   
    74564      2018-3-14    yes   
    59456      2018-11-17   yes   
    60158      2018-3-25    yes   
    52973      2015-5-10    yes   
    73348      2020-8-10    yes   
    71371      2015-6-21    yes   
    30795      2020-4-4     yes   
    97936      2016-3-5     yes   
    92933      2020-3-23    yes   
    27371      2018-3-16    yes   
    73871      2017-12-8    yes   
    87676      2020-10-6    yes   
    42288      2018-3-4     yes   
    20870      2019-4-11    yes   
    22637      2018-9-2     yes   
    63157      2020-1-3     yes   
    53125      2018-9-4     yes   
    89543      2019-5-4     yes   
    40368      2020-3-13    yes   
    89481      2018-1-5     yes   
    61843      2016-10-12   yes   
