Membership No  Date Joined  Active  
    21892      2015-8-21    yes   
    47065      2020-10-13   yes   
    53104      2018-1-9     yes   
    84364      2018-6-21    yes   
    99644      2018-10-21   yes   
    62493      2019-1-25    yes   
    16801      2015-7-17    yes   
    70801      2019-7-3     yes   
    15239      2018-11-25   yes   
    52414      2016-8-13    yes   
    41911      2020-11-9    yes   
    32141      2018-1-21    yes   
    98400      2019-1-19    yes   
    46856      2019-6-16    yes   
    91250      2016-12-2    yes   
    75146      2015-10-11   yes   
    86842      2015-4-23    yes   
    74218      2016-2-7     yes   
    16225      2015-8-16    yes   
    85088      2020-2-11    yes   
    96449      2016-4-1     yes   
    51221      2019-10-9    yes   
    52147      2015-4-2     yes   
    82539      2017-7-12    yes   
    72113      2016-10-9    yes   
    67294      2020-9-14    yes   
    75065      2020-6-10    yes   
    44150      2017-11-1    yes   
    57464      2017-8-9     yes   
    27761      2019-11-22   yes   
    54456      2020-6-22    yes   
    75030      2020-6-16    yes   
    36565      2020-2-23    yes   
    99652      2016-10-1    yes   
    70367      2015-10-2    yes   
    83212      2017-11-16   yes   
    30024      2018-3-25    yes   
    75428      2019-7-2     yes   
    70688      2020-12-3    yes   
    76943      2020-10-18   yes   
    96402      2017-2-24    yes   
    86936      2015-4-1     yes   
    47702      2019-1-3     yes   
    79081      2019-12-20   yes   
    96229      2020-12-1    yes   
    11943      2018-12-12   yes   
    86253      2019-12-20   yes   
    29834      2016-4-9     yes   
    78970      2020-7-11    yes   
    32359      2018-8-17    yes   
    71404      2018-5-10    yes   
    89826      2018-8-23    yes   
    22378      2015-2-19    yes   
    50718      2017-10-16   yes   
    10501      2017-9-12    yes   
    75224      2020-11-8    yes   
    34294      2019-8-17    yes   
    20290      2015-10-1    yes   
    77233      2019-11-21   yes   
    14099      2017-2-16    yes   
    25272      2016-9-3     yes   
    79976      2017-10-6    yes   
    80602      2016-2-13    yes   
    63276      2017-9-17    yes   
    24708      2018-8-18    yes   
    71759      2017-12-16   yes   
    45276      2019-3-24    yes   
    22316      2020-3-12    yes   
    48741      2017-1-16    yes   
    49926      2016-11-5    yes   
    46580      2019-10-24   yes   
    43961      2018-6-17    yes   
    95149      2020-9-23    yes   
    88781      2020-5-1     yes   
    19670      2020-3-13    yes   
    28784      2020-11-16   yes   
    22344      2019-8-11    yes   
    87192      2018-3-8     yes   
    62585      2018-4-5     yes   
    57934      2019-12-20   yes   
    95370      2019-6-10    yes   
    99783      2018-5-19    yes   
    76563      2019-7-22    yes   
    89590      2016-10-18   yes   
    82842      2019-3-2     yes   
    61067      2015-11-14   yes   
    49242      2017-11-6    yes   
    65884      2020-11-17   yes   
    25245      2018-2-25    yes   
    84898      2015-9-16    yes   
    82884      2018-12-6    yes   
    60750      2018-9-1     yes   
    26729      2016-6-18    yes   
    98873      2017-3-10    yes   
    12982      2017-2-6     yes   
    17270      2019-3-20    yes   
    73169      2015-9-14    yes   
    11884      2015-11-15   yes   
    32177      2015-10-16   yes   
    15503      2019-2-5     yes   
    53750      2016-10-18   yes   
    53894      2020-1-11    yes   
    33453      2020-7-1     yes   
    49863      2015-6-24    yes   
    99612      2019-3-23    yes   
    91716      2016-7-12    yes   
    99284      2020-8-12    yes   
    91449      2019-3-18    yes   
    18020      2018-4-12    yes   
    66854      2020-5-10    yes   
    49271      2019-2-17    yes   
    65424      2018-6-25    yes   
    15014      2016-1-6     yes   
    65203      2018-6-18    yes   
    16321      2018-1-14    yes   
    13096      2019-4-10    yes   
    69891      2018-6-5     yes   
    52984      2015-9-25    yes   
    47223      2019-6-10    yes   
    65930      2017-11-24   yes   
    62955      2015-2-22    yes   
    71369      2016-1-1     yes   
    56710      2018-1-18    yes   
    41899      2017-9-1     yes   
    29151      2020-10-18   yes   
    82939      2017-6-11    yes   
    21069      2020-11-3    yes   
    30455      2019-1-16    yes   
    24330      2017-1-3     yes   
    98361      2019-11-25   yes   
    67497      2017-5-14    yes   
    66483      2017-3-24    yes   
    45862      2015-6-24    yes   
    75391      2019-7-21    yes   
    73720      2020-3-15    yes   
    63672      2020-5-13    yes   
    78889      2018-12-3    yes   
    22929      2017-4-13    yes   
    74158      2018-3-6     yes   
    63713      2020-9-25    yes   
    79377      2017-2-24    yes   
    42456      2018-1-10    yes   
    95991      2017-8-24    yes   
    13434      2020-11-25   yes   
    58720      2018-5-21    yes   
    18880      2017-7-6     yes   
    98662      2015-2-25    yes   
    56101      2018-1-17    yes   
    46139      2018-3-21    yes   
    78752      2017-8-18    yes   
    97280      2016-3-21    yes   
    82299      2017-5-13    yes   
    29340      2016-4-2     yes   
    46430      2020-6-1     yes   
    43837      2018-4-14    yes   
    49770      2018-2-16    yes   
    59932      2016-7-24    yes   
    55240      2015-5-25    yes   
    27235      2019-9-1     yes   
    95178      2015-2-2     yes   
    30203      2019-2-24    yes   
    34000      2019-4-19    yes   
    13423      2019-2-17    yes   
    86565      2017-10-8    yes   
    31468      2015-2-5     yes   
    16609      2019-11-16   yes   
    74950      2015-9-8     yes   
    55121      2020-3-12    yes   
    45669      2017-1-11    yes   
    95320      2020-4-25    yes   
    76866      2016-10-1    yes   
    64783      2017-8-25    yes   
    93753      2020-10-25   yes   
    51328      2018-5-21    yes   
    17319      2018-4-1     yes   
    91541      2016-12-25   yes   
    72592      2016-6-20    yes   
    70581      2017-9-5     yes   
    65826      2019-8-1     yes   
    54352      2015-6-10    yes   
    41125      2018-8-15    yes   
    56690      2020-4-20    yes   
    58217      2020-12-25   yes   
    15241      2018-10-10   yes   
    95445      2020-6-10    yes   
    92840      2020-5-25    yes   
    68959      2018-5-13    yes   
    47022      2015-4-14    yes   
    85327      2016-10-15   yes   
    75003      2017-2-16    yes   
    36862      2018-10-18   yes   
    62042      2020-2-20    yes   
    51306      2016-9-19    yes   
    96253      2016-6-21    yes   
    14446      2016-6-3     yes   
    18095      2018-3-6     yes   
    16556      2017-7-9     yes   
    79604      2017-3-4     yes   
    84133      2015-8-5     yes   
    25713      2020-6-25    yes   
    59904      2016-12-4    yes   
    34194      2015-9-6     yes   
    75598      2017-1-17    yes   
    91602      2019-1-12    yes   
    74524      2015-6-17    yes   
    78893      2016-10-8    yes   
    98367      2020-11-25   yes   
    64299      2019-3-13    yes   
    38382      2015-3-6     yes   
    63563      2019-10-23   yes   
    16570      2015-3-4     yes   
    74611      2019-11-5    yes   
    57725      2016-8-2     yes   
    64635      2015-5-15    yes   
    62877      2016-2-4     yes   
    72425      2020-1-19    yes   
    41226      2016-12-15   yes   
    61326      2018-7-10    yes   
    25069      2018-5-21    yes   
    37903      2017-5-9     yes   
    27216      2017-6-9     yes   
    10273      2018-10-1    yes   
    15245      2017-2-16    yes   
    15859      2019-9-14    yes   
    76196      2019-12-21   yes   
    18683      2020-11-13   yes   
    97139      2018-11-7    yes   
    49441      2017-8-7     yes   
    12144      2016-2-11    yes   
    64491      2018-11-12   yes   
    96021      2020-8-11    yes   
    21497      2019-9-1     yes   
    16760      2017-1-3     yes   
    71423      2020-9-22    yes   
    15031      2016-10-3    yes   
    63068      2016-7-23    yes   
    87560      2017-11-23   yes   
    20868      2019-6-11    yes   
    58561      2018-4-10    yes   
    43328      2016-1-11    yes   
    48031      2018-11-10   yes   
    71933      2018-3-1     yes   
    52637      2020-9-7     yes   
    21167      2015-4-25    yes   
    27496      2020-8-1     yes   
    93697      2020-5-13    yes   
    26480      2020-4-24    yes   
    12141      2020-1-18    yes   
    75703      2017-6-9     yes   
    80706      2015-10-25   yes   
    60565      2017-9-16    yes   
    82096      2015-11-24   yes   
    65064      2016-3-23    yes   
    21331      2015-8-8     yes   
    26282      2015-9-16    yes   
    98849      2016-2-10    yes   
    82987      2019-4-20    yes   
    46248      2017-2-3     yes   
    31192      2016-8-23    yes   
    82759      2017-7-17    yes   
    17992      2017-11-12   yes   
    63035      2015-3-4     yes   
    70598      2015-8-16    yes   
    88032      2019-7-8     yes   
    57376      2018-6-14    yes   
    99485      2019-6-18    yes   
    68145      2018-5-17    yes   
    79591      2019-7-9     yes   
    68545      2017-8-23    yes   
    36350      2018-12-1    yes   
    58004      2016-1-7     yes   
    45263      2019-9-20    yes   
    61388      2020-12-7    yes   
    17655      2017-8-11    yes   
    32111      2020-11-1    yes   
    71238      2016-6-14    yes   
    54509      2020-6-23    yes   
    39039      2018-11-11   yes   
    59708      2018-4-13    yes   
    16244      2018-10-3    yes   
    23189      2018-9-14    yes   
    52690      2019-4-21    yes   
    65844      2017-6-4     yes   
    85840      2016-1-24    yes   
    54999      2016-8-8     yes   
    52605      2016-6-18    yes   
    85038      2020-10-10   yes   
    93533      2016-1-15    yes   
    46163      2017-3-2     yes   
    63677      2016-2-11    yes   
    75891      2020-7-5     yes   
    34156      2016-11-6    yes   
    15581      2016-3-7     yes   
    25615      2017-12-3    yes   
    96564      2017-5-16    yes   
    73587      2018-3-3     yes   
    95247      2019-2-14    yes   
    37063      2015-10-8    yes   
    90169      2017-8-9     yes   
    78656      2018-12-20   yes   
    80022      2015-9-4     yes   
    96439      2017-3-20    yes   
    76220      2019-4-1     yes   
    67443      2019-7-1     yes   
    31044      2019-3-5     yes   
    46413      2016-8-21    yes   
    62016      2016-3-12    yes   
    84816      2020-12-12   yes   
    63153      2019-1-10    yes   
    71723      2015-1-18    yes   
    88206      2015-8-23    yes   
    94785      2017-8-20    yes   
    36172      2017-3-16    yes   
    12856      2017-2-24    yes   
    30563      2017-12-13   yes   
    38979      2019-12-10   yes   
    59290      2020-10-1    yes   
    17015      2015-11-10   yes   
    47772      2020-11-21   yes   
    98218      2017-8-23    yes   
    69534      2019-9-10    yes   
    39085      2015-6-8     yes   
    69708      2019-2-19    yes   
    26241      2020-7-1     yes   
    76017      2017-4-13    yes   
    39323      2017-11-13   yes   
    14031      2019-7-18    yes   
    60709      2018-12-22   yes   
    31710      2020-10-25   yes   
    54574      2015-3-12    yes   
    77778      2016-1-15    yes   
    91871      2017-9-13    yes   
    74877      2020-3-5     yes   
    25975      2015-9-4     yes   
    66258      2016-6-5     yes   
    55839      2015-1-19    yes   
    53009      2016-4-13    yes   
    72891      2018-9-13    yes   
    20625      2018-5-5     yes   
    30019      2020-10-20   yes   
    30890      2020-2-22    yes   
    39586      2017-6-2     yes   
    99866      2016-10-23   yes   
    18729      2016-1-11    yes   
    28720      2020-9-3     yes   
    66411      2016-8-10    yes   
    22768      2019-2-1     yes   
    25185      2017-12-2    yes   
    80850      2017-11-7    yes   
    57444      2018-2-16    yes   
    14611      2020-5-7     yes   
    79496      2018-9-15    yes   
    85032      2019-3-6     yes   
    31598      2015-12-2    yes   
